energy_MeV,sigma_nominal_mb,sigma_lower_16_mb,sigma_upper_84_mb,relative_half_width
78.34724540901503,18.45482981457759,16.176162176054422,21.176972790090613,0.13548785505694605
78.58931552587646,18.390603857533126,16.10921916815935,21.108529348781705,0.1359202291384942
78.8313856427379,18.341436063510372,16.059597693655455,21.044328610612826,0.13588714917678432
79.07345575959933,18.28102934597852,16.00844646436975,20.97904447266885,0.1359496206211314
79.31552587646077,18.21674178918328,15.944233613318755,20.92656717136419,0.13675150078165574
79.55759599332221,18.147639270813926,15.903507771508218,20.870295690558972,0.1368439124486739
79.79966611018364,18.088395236427928,15.844726528982216,20.797942891224547,0.13691696520062566
80.04173622704508,18.036746882527023,15.78691339365781,20.7297437312723,0.13702111499947986
80.2838063439065,17.974608762566554,15.727827651768173,20.661732172574443,0.13724650661330356
80.52587646076795,17.913577225837248,15.681112570649043,20.594120005931003,0.137130830245223
80.76794657762939,17.86323496036568,15.639751556924026,20.5359774226342,0.1370475693952901
81.01001669449082,17.80961797108274,15.583812360073733,20.479304920234306,0.1374395724857581
81.25208681135226,17.773698021810965,15.56807094394526,20.423397287475733,0.13658739834479766
81.49415692821368,17.728631401539396,15.50900148378904,20.358676125669582,0.13677521214241725
81.73622704507513,17.679691744782403,15.461370716333848,20.30626255737633,0.13701856092802908
81.97829716193657,17.631625231303122,15.410361013572649,20.2485261552673,0.13720133788645275
82.220367278798,17.56932151285313,15.36092375871951,20.196260753223793,0.13760739112682616
82.46243739565944,17.52067163338625,15.315792709868846,20.14279548939624,0.1377516478971437
82.70450751252086,17.457511587979788,15.276489786280916,20.097768818962507,0.13808609000154523
82.9465776293823,17.405297634426464,15.23753001989389,20.029875767274397,0.13766916969870086
83.18864774624375,17.359807035397772,15.201031799775825,19.969483792591326,0.13734173378460712
83.43071786310517,17.29708486395076,15.163752827771988,19.911465858604213,0.13724026528675473
83.67278797996661,17.245617540802478,15.122728006578088,19.84711829774665,0.13697364794246522
83.91485809682804,17.2068671116537,15.07971010523628,19.785529967188833,0.1367424944766802
84.15692821368948,17.162091305577537,15.039294426493607,19.74020212889273,0.1369561441754877
84.39899833055092,17.105574836435373,15.009456797575433,19.689690353897173,0.1368043342908508
84.64106844741235,17.071683530007864,14.955548017854902,19.627764525633033,0.13684111761928788
84.88313856427379,17.03912951539543,14.911918084459673,19.580381034099588,0.13699241341589077
85.12520868113522,16.990332186150304,14.867856647370214,19.525261788932415,0.13706044974678872
85.36727879799666,16.944635617318834,14.828055456302213,19.481240349094954,0.137305546070191
85.6093489148581,16.8903741033391,14.784407247869883,19.408858476967797,0.13689605691397017
85.85141903171953,16.840443348707424,14.737854676048514,19.366692174679365,0.1374321745212882
86.09348914858097,16.804743625264507,14.685831338931576,19.31759069061908,0.13781106855816733
86.3355592654424,16.75653429654748,14.633798349787897,19.260769004876302,0.13806466698909653
86.57762938230384,16.709726285107422,14.598747389118644,19.212330811996605,0.13805083770252496
86.81969949916528,16.657483029789176,14.555639685331759,19.16061385742752,0.13822538987014188
87.06176961602671,16.61427925036461,14.493230239829181,19.10283463152444,0.13872417581984783
87.30383973288815,16.560362910623,14.440361141814964,19.02394413156134,0.13839017340634902
87.54590984974958,16.51038414196544,14.406422620520775,18.97442395710586,0.13833722151183386
87.78797996661102,16.45338291448609,14.362179082420084,18.932284003438397,0.13888040364619011
